# L-10 Launch (Up to date)
# 1076 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (23.0 m/s).
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position upwind (m),Position parallel to wind (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
25.982,3978.4,16.284,-9.7183,18.905,9.7217,329.13,9.0256,329.25,1.5708,9.6041,0.2557,45,0.004186,9.794,7.5447,0.015594,0.022614,-0.0067817,26944,0,34.615,0.11782,250.53,222.21,2.0278,0.070575,3947507,0,2.3861,0.6419,0.72202,0.38837,0.13288,0.12065,2.0383,3.6849,0.040255,0,0.013175,0.013175,0,0.44862,0.0021512,13.97,153.28,52.623,4.2293,NaN,-10.859,618.19,324.72,0.05,2.1022
26.032,3979.2,15.799,-9.7083,18.482,9.7118,329.61,9.0477,329.73,1.5724,9.5912,0.26283,45,0.0041921,9.794,7.9906,0.015816,0.02304,-0.0066939,26944,0,34.615,0.11782,249.65,222.21,1.9644,0.069534,3888976,0,2.3406,0.64204,0.72969,0.38853,0.13287,0.12063,2.1927,3.8279,0.040589,0,0.013175,0.013175,0,0.47972,0.0021119,13.97,153.28,52.194,4.2571,NaN,-10.865,618.12,324.71,0.05,2.1034
26.082,3979.9,15.314,-9.6963,18.062,9.7001,330.09,9.0699,330.21,1.5739,9.5782,0.27274,45,0.0041982,9.794,8.5144,0.015658,0.023465,-0.0065896,26944,0,34.615,0.11782,248.65,222.21,1.8927,0.068585,3835622,0,2.3051,0.64216,0.73873,0.38868,0.13287,0.12061,2.3788,3.991,0.040028,0,0.013174,0.013174,0,0.51143,0.0020732,13.97,153.28,51.759,4.2852,NaN,-10.87,618.06,324.71,0.05,2.1047
26.132,3980.7,14.829,-9.6954,17.646,9.699,330.57,9.0922,330.69,1.5755,9.5649,0.26489,45,0.0042043,9.794,8.6464,0.015861,0.02384,-0.0066724,26944,0,34.615,0.11782,248.4,222.21,1.875,0.067128,3753807,0,2.2154,0.64235,0.7412,0.38891,0.13286,0.12059,2.4265,3.9984,0.043514,0,0.013174,0.013174,0,0.55113,0.002035,13.97,153.28,51.318,4.3137,NaN,-10.875,617.99,324.71,0.05,2.1139
26.182,3981.4,14.344,-9.6931,17.234,9.6965,331.04,9.1146,331.17,1.5771,9.5522,0.25955,45,0.0042103,9.794,8.845,0.015695,0.0242,-0.0067264,26944,0,34.615,0.11782,248.03,222.21,1.8488,0.065737,3675795,0,2.1346,0.64255,0.74479,0.38913,0.13285,0.12056,2.4988,4.028,0.045499,0,0.013173,0.013173,0,0.59217,0.0019974,13.97,153.28,50.869,4.3428,NaN,-10.879,617.93,324.71,0.05,2.1151
26.232,3982.1,13.86,-9.6748,16.825,9.6788,331.52,9.1371,331.65,1.5787,9.5392,0.27815,45,0.0042164,9.794,9.6277,0.015873,0.024622,-0.0065574,26944,0,34.615,0.11782,246.64,222.21,1.7492,0.06509,3639346,0,2.13,0.64264,0.75811,0.38924,0.13285,0.12055,2.791,4.2563,0.044167,0,0.013173,0.013173,0,0.62524,0.0019604,13.97,153.28,50.414,4.3725,NaN,-10.884,617.88,324.7,0.05,2.1163
26.282,3982.8,13.376,-9.6811,16.421,9.6846,332,9.1598,332.12,1.5804,9.5256,0.25992,45,0.0042225,9.794,9.5498,0.015702,0.024957,-0.0067249,26944,0,34.615,0.11782,246.78,222.21,1.7588,0.063306,3539322,0,2.012,0.6429,0.75711,0.38954,0.13284,0.12052,2.7614,4.1779,0.049684,0,0.013172,0.013172,0,0.67915,0.0019239,13.97,153.28,49.953,4.403,NaN,-10.888,617.82,324.7,0.05,2.1175
26.332,3983.5,12.892,-9.687,16.022,9.6901,332.47,9.1825,332.6,1.582,9.5135,0.24269,45,0.0042285,9.7939,9.4819,0.015859,0.025253,-0.0068868,26944,0,34.615,0.11782,246.89,222.21,1.7672,0.061513,3438879,0,1.8975,0.64317,0.75629,0.38985,0.13283,0.12049,2.7357,4.0986,0.05471,0,0.013172,0.013172,0,0.73645,0.0018883,13.97,153.28,49.485,4.4345,NaN,-10.893,617.77,324.7,0.05,2.1187
26.382,3984.1,12.408,-9.6819,15.628,9.6849,332.95,9.2053,333.07,1.5837,9.5017,0.2418,45,0.0042345,9.7939,9.8461,0.01568,0.02558,-0.0068863,26944,0,34.615,0.11782,246.26,222.21,1.7223,0.060254,3368273,0,1.8356,0.64337,0.76261,0.39008,0.13282,0.12047,2.8745,4.1632,0.057402,0,0.013171,0.013171,0,0.78756,0.0018533,13.97,153.28,49.011,4.467,NaN,-10.897,617.71,324.7,0.05,2.1199
26.432,3984.7,11.924,-9.68,15.239,9.6829,333.42,9.2282,333.55,1.5854,9.4899,0.23623,45,0.0042406,9.7939,10.102,0.015817,0.025886,-0.0069288,26944,0,34.615,0.11782,245.83,222.21,1.6913,0.05883,3288460,0,1.7601,0.6436,0.76712,0.39034,0.13281,0.12045,2.9735,4.1836,0.060576,0,0.013171,0.013171,0,0.84605,0.001819,13.97,153.28,48.532,4.5008,NaN,-10.901,617.66,324.69,0.05,2.1211
26.482,3985.3,11.44,-9.646,14.856,9.6499,333.9,9.2512,334.02,1.5871,9.4779,0.27454,45,0.0042466,9.7939,11.54,0.015634,0.02628,-0.0066266,26944,0,34.615,0.11782,243.55,222.21,1.5279,0.058964,3295734,0,1.82,0.64358,0.78969,0.39032,0.13281,0.12045,3.5516,4.5583,0.055403,0,0.013171,0.013171,0,0.86806,0.0017855,13.97,153.28,48.048,4.5358,NaN,-10.904,617.62,324.69,0.05,2.1223
26.532,3985.9,10.959,-9.6174,14.479,9.6222,334.37,9.2744,334.5,1.5888,9.4633,0.3038,45,0.0042526,9.7939,12.704,0.015767,0.02667,-0.0064767,26944,0,34.615,0.11782,241.86,222.21,1.407,0.058791,3285917,0,1.8464,0.64361,0.80593,0.39035,0.13281,0.12045,4.0466,4.7947,0.053186,0,0.013171,0.013171,0,0.89927,0.0017526,13.97,153.28,47.557,4.5721,NaN,-10.908,617.57,324.69,0.05,2.1234
26.582,3986.4,10.478,-9.6006,14.109,9.6058,334.84,9.2976,334.97,1.5905,9.4481,0.31627,45,0.0042586,9.7939,13.477,0.015893,0.027029,-0.0064467,26944,0,34.615,0.11782,240.81,222.21,1.3318,0.058067,3245234,0,1.8223,0.64373,0.81541,0.39049,0.13281,0.12044,4.3887,4.8982,0.053395,0,0.01317,0.01317,0,0.9469,0.0017206,13.97,153.28,47.061,4.6097,NaN,-10.912,617.52,324.69,0.05,2.1246
26.632,3986.9,9.9983,-9.6101,13.746,9.6146,335.31,9.3209,335.44,1.5923,9.4327,0.29498,45,0.0042646,9.7939,13.497,0.015709,0.027344,-0.0065692,26944,0,34.615,0.11782,240.78,222.21,1.3299,0.056175,3139352,0,1.7067,0.64406,0.81605,0.39085,0.1328,0.12041,4.3978,4.8128,0.059631,0,0.01317,0.01317,0,1.0354,0.0016894,13.97,153.28,46.558,4.6487,NaN,-10.915,617.48,324.68,0.05,2.1407
26.682,3987.4,9.5173,-9.6255,13.39,9.6292,335.78,9.3443,335.91,1.594,9.419,0.26688,45,0.0042706,9.7939,13.333,0.015816,0.027613,-0.006721,26944,0,34.615,0.11782,241,222.21,1.3454,0.053967,3015828,0,1.5725,0.64447,0.8147,0.3913,0.13279,0.12038,4.3242,4.6742,0.06772,0,0.013169,0.013169,0,1.1441,0.0016592,13.97,153.28,46.05,4.6891,NaN,-10.918,617.44,324.68,0.05,2.1419
26.732,3987.9,9.036,-9.6247,13.043,9.6282,336.25,9.3678,336.38,1.5958,9.4062,0.25971,45,0.0042766,9.7939,13.709,0.015629,0.027882,-0.0067645,26944,0,34.615,0.11782,240.5,222.21,1.3099,0.052506,2934026,0,1.4991,0.64581,0.82058,0.39267,0.13278,0.12036,4.4933,4.6529,0.072638,0,0.013169,0.013169,0,1.2324,0.0016301,13.97,153.28,45.537,4.7312,NaN,-10.921,617.4,324.68,0.05,2.143
26.782,3988.3,8.5551,-9.609,12.705,9.6128,336.72,9.3914,336.85,1.5976,9.3933,0.27014,45,0.0042825,9.7939,14.588,0.015852,0.028162,-0.0067269,26944,0,34.615,0.11782,239.39,222.21,1.2302,0.051747,2891499,0,1.4732,0.64683,0.83026,0.3937,0.13278,0.12035,4.8976,4.7308,0.074041,0,0.013168,0.013168,0,1.2944,0.0016021,13.97,153.28,45.019,4.775,NaN,-10.924,617.37,324.68,0.05,2.1441
26.832,3988.7,8.075,-9.5935,12.377,9.5976,337.19,9.4151,337.32,1.5994,9.3797,0.27967,45,0.0042885,9.7939,15.469,0.015663,0.028436,-0.0067062,26944,0,34.615,0.11782,238.34,222.21,1.1547,0.050973,2848121,0,1.4423,0.64788,0.83781,0.39477,0.13277,0.12034,5.3165,4.7785,0.075599,0,0.013168,0.013168,0,1.3601,0.0015751,13.97,153.28,44.497,4.8205,NaN,-10.927,617.33,324.68,0.05,2.1452
26.882,3989.1,7.5964,-9.5367,12.059,9.5426,337.66,9.4388,337.79,1.6012,9.365,0.33425,45,0.0042945,9.7939,17.411,0.015878,0.028734,-0.0065881,26944,0,34.615,0.11782,236.21,222.21,1.0026,0.052009,2905857,0,1.5059,0.64648,0.84026,0.39335,0.13278,0.12035,6.2838,4.9665,0.070389,0,0.013168,0.013168,0,1.334,0.0015491,13.97,153.28,43.97,4.8679,NaN,-10.929,617.3,324.68,0.05,2.1541
26.932,3989.5,7.1211,-9.49,11.751,9.4974,338.13,9.4627,338.26,1.603,9.3471,0.37487,45,0.0043004,9.7939,18.915,0.015687,0.029036,-0.006561,26944,0,34.615,0.11782,234.73,222.21,0.89681,0.05249,2932643,0,1.5265,0.64584,0.83624,0.3927,0.13278,0.12036,7.0745,5.0068,0.067829,0,0.013169,0.013169,0,1.3373,0.0015241,13.97,153.28,43.437,4.917,NaN,-10.932,617.27,324.67,0.05,2.1553
26.982,3989.8,6.6472,-9.4626,11.454,9.4708,338.59,9.4867,338.72,1.6049,9.3282,0.39308,45,0.0043063,9.7939,19.961,0.015912,0.02932,-0.0065897,26944,0,34.615,0.11782,233.78,222.21,0.82874,0.052148,2913424,0,1.4995,0.6463,0.83234,0.39316,0.13278,0.12035,7.6442,4.9532,0.069983,0,0.013168,0.013168,0,1.3816,0.0015001,13.97,153.28,42.9,4.9679,NaN,-10.934,617.24,324.67,0.05,2.1565
27.032,3990.1,6.1743,-9.4605,11.17,9.4683,339.06,9.5108,339.19,1.6068,9.3088,0.38483,45,0.0043122,9.7939,20.642,0.015713,0.029563,-0.0066475,26944,0,34.615,0.11782,233.19,222.21,0.78659,0.051002,2849296,0,1.431,0.64786,0.83045,0.39474,0.13277,0.12034,7.92,4.1159,0.074138,0,0.012322,0.012322,0,1.4685,0.0014774,13.97,153.28,42.358,5.0206,NaN,-10.936,617.22,324.67,0.05,2.1576
27.082,3990.4,5.701,-9.4767,10.9,9.4835,339.52,9.535,339.66,1.6086,9.2905,0.35794,45,0.0043182,9.7939,20.991,0.015902,0.029753,-0.0067159,26944,0,34.615,0.11782,232.9,222.21,0.76566,0.049005,2737692,0,1.3233,0.65068,0.8318,0.3976,0.13277,0.12031,8.0604,3.5607,0.082185,0,0.011863,0.011863,0,1.611,0.0014561,13.97,153.28,41.813,5.0753,NaN,-10.938,617.19,324.67,0.05,2.1667
27.132,3990.7,5.2271,-9.4661,10.645,9.4729,339.99,9.5592,340.12,1.6105,9.2731,0.35867,45,0.004324,9.7939,21.946,0.015685,0.029897,-0.0067587,26944,0,34.615,0.11782,232.13,222.21,0.71055,0.048248,2695330,0,1.2738,0.65179,0.82604,0.39872,0.13276,0.1203,8.4539,2.3476,0.085951,0,0.010605,0.010605,0,1.6782,0.0014363,13.97,153.28,41.264,5.1321,NaN,-10.94,617.17,324.67,0.05,2.1679
27.182,3991,4.7542,-9.4611,10.405,9.4677,340.45,9.5836,340.58,1.6125,9.2553,0.35359,45,0.0043299,9.7939,22.821,0.015828,0.029971,-0.0068037,26944,0,34.615,0.11782,231.46,222.21,0.66269,0.047219,2637730,0,1.2114,0.65334,0.82028,0.40029,0.13276,0.12029,8.8254,1.1939,0.090623,0,0.0094525,0.0094525,0,1.7608,0.0014179,13.97,153.28,40.713,5.1914,NaN,-10.941,617.15,324.67,0.05,2.1697
27.232,3991.2,4.2813,-9.4471,10.182,9.4538,340.91,9.6081,341.04,1.6144,9.2379,0.35717,45,0.0043358,9.7939,23.898,0.015826,0.029988,-0.00685,26944,0,34.615,0.11782,230.69,222.21,0.60704,0.0466,2603138,0,1.1659,0.65429,0.81054,0.40125,0.13276,0.12028,9.2968,-0.19955,0.094504,0,0.0080341,0.0080341,0,1.8099,0.001401,13.97,153.28,40.162,5.2531,NaN,-10.943,617.13,324.67,0.05,2.1709
27.282,3991.4,3.8092,-9.4421,9.9761,9.4487,341.37,9.6327,341.51,1.6163,9.2202,0.35177,45,0.0043417,9.7939,24.857,0.015804,0.029938,-0.0068945,26944,0,34.615,0.11782,230.03,222.21,0.56033,0.045548,2544325,0,1.1015,0.65594,0.80162,0.40292,0.13275,0.12027,9.7287,-1.4989,0.10026,0,0.0067719,0.0067719,0,1.8881,0.0013857,13.97,153.28,39.61,5.3176,NaN,-10.944,617.11,324.67,0.05,2.172
27.332,3991.6,3.3374,-9.4189,9.7893,9.4259,341.83,9.6573,341.97,1.6183,9.2028,0.3631,45,0.0043475,9.7939,26.125,0.015881,0.029829,-0.0069494,26944,0,34.615,0.11782,229.22,222.21,0.50237,0.045319,2531434,0,1.0691,0.65631,0.78592,0.40329,0.13275,0.12027,10.318,-3.1511,0.10304,0,0.0051021,0.0051021,0,1.8935,0.0013719,13.97,153.28,39.061,5.3848,NaN,-10.945,617.1,324.67,0.05,2.1732
27.382,3991.7,2.867,-9.4073,9.6217,9.4143,342.29,9.6821,342.43,1.6202,9.1846,0.36337,45,0.0043534,9.7939,27.255,0.015818,0.029646,-0.0069987,26944,0,34.615,0.11782,228.55,222.21,0.45413,0.04455,2488446,0,1.0142,0.65756,0.77157,0.40455,0.13275,0.12026,10.858,-4.6912,0.10754,0,0.0036142,0.0036142,0,1.9354,0.0013597,13.97,153.28,38.513,5.4551,NaN,-10.946,617.09,324.67,0.05,2.1743
27.432,3991.8,2.3972,-9.3723,9.4747,9.3801,342.75,9.7069,342.88,1.6222,9.1664,0.38389,45,0.0043592,9.7939,28.66,0.015853,0.029398,-0.0070721,26944,0,34.615,0.11782,227.77,222.21,0.39834,0.044791,2501876,0,0.99619,0.65716,0.74973,0.40416,0.13275,0.12026,11.549,-6.5352,0.10923,0,0.0017647,0.0017647,0,1.8828,0.0013492,13.97,153.28,37.97,5.5284,NaN,-10.947,617.07,324.67,0.05,2.1755
27.482,3992,1.9297,-9.3363,9.3481,9.345,343.2,9.7318,343.34,1.6242,9.1468,0.40417,45,0.004365,9.7939,30.028,0.015863,0.029056,-0.0071517,26944,0,34.615,0.11782,227.07,222.21,0.34813,0.045025,2514927,0,0.97595,0.65678,0.72689,0.40377,0.13275,0.12026,12.242,-8.3547,0.11074,0,0,0,0,1.8202,0.0013401,13.97,153.28,37.432,5.605,NaN,-10.948,617.07,324.66,0.05,2.1766
27.532,3992,1.4636,-9.305,9.2431,9.3144,343.66,9.7568,343.8,1.6262,9.1265,0.41954,45,0.0043708,9.7939,31.338,0.015863,0.028641,-0.0072284,26944,0,34.615,0.11782,226.45,222.21,0.30354,0.045024,2514886,0,0.94537,0.65679,0.70413,0.40377,0.13275,0.12026,12.922,-10.137,0.11301,0,0,0,0,1.7685,0.0013327,13.97,153.28,36.9,5.6849,NaN,-10.948,617.06,324.66,0.05,2.1899
27.582,3992.1,0.99928,-9.2657,9.1599,9.2762,344.12,9.7819,344.25,1.6283,9.1052,0.44066,45,0.0043766,9.7939,32.67,0.015863,0.028141,-0.007316,26944,0,34.615,0.11782,225.86,222.21,0.26154,0.045308,2530707,0,0.92371,0.65633,0.67942,0.40331,0.13275,0.12027,13.629,-11.941,0.11391,0,0,0,0,1.686,0.0013269,13.97,153.28,36.377,5.7684,NaN,-10.949,617.05,324.66,0.05,2.1911
27.632,3992.1,0.537,-9.2267,9.0988,9.2382,344.57,9.8072,344.71,1.6303,9.0829,0.4606,45,0.0043824,9.7939,33.974,0.015863,0.027555,-0.0074037,26944,0,34.615,0.11782,225.33,222.21,0.22342,0.045538,2543517,0,0.89874,0.65596,0.65441,0.40294,0.13275,0.12027,14.334,-13.727,0.11517,0,0,0,0,1.6003,0.0013226,13.97,153.28,35.863,5.8554,NaN,-10.949,617.05,324.66,0.05,2.1928
27.682,3992.2,0.076954,-9.1669,9.0597,9.1803,345.02,9.8325,345.16,1.6324,9.0594,0.49618,45,0.0043881,9.7939,35.268,0.015863,0.026871,-0.0075169,26944,0,34.615,0.11782,224.84,222.21,0.18835,0.046501,2597304,0,0.89899,0.65445,0.62776,0.40141,0.13275,0.12028,15.045,-15.461,0.11401,0,0,0,0,1.4595,0.0013199,13.97,153.28,35.361,5.9461,NaN,-10.949,617.05,324.66,0.05,2.1939
27.732,3992.1,-0.37963,-9.0983,9.0418,9.1142,345.47,9.8579,345.61,1.6345,9.0338,0.53717,45,0.0043939,9.7939,36.484,0.015863,0.026068,-0.0076384,26944,0,34.615,0.11782,224.41,222.21,0.15777,0.047691,2663801,0,0.90669,0.65263,0.60192,0.39958,0.13276,0.1203,15.722,-17.083,0.11257,0,0,0,0,1.3059,0.0013186,13.97,153.28,34.871,6.0408,NaN,-10.949,617.05,324.66,0.05,2.1951
# Event APOGEE occurred at t=27.782 seconds
27.782,3992.1,-0.83298,-9.0386,9.0449,9.0565,345.92,9.8835,346.07,1.6366,9.0064,0.56991,45,0.0043996,9.7939,37.645,0.015863,0.025156,-0.0077466,26944,0,34.615,0.11782,224.03,222.21,0.13057,0.048488,2708300,0,0.89917,0.65145,0.57748,0.39838,0.13276,0.12031,16.377,-18.66,0.11178,0,0,0,0,1.1765,0.0013187,13.97,153.28,34.396,6.1396,NaN,-10.949,617.05,324.66,0.0025,2.1967
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=27.783 seconds
27.834,3992.1,-1.3268,-9.6093,15.753,10.197,346.38,9.9098,346.53,1.6387,8.8378,3.4105,45,0.0044054,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.04852,2710115,0,92.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013188,NaN,NaN,NaN,NaN,6.7307,-10.949,617.05,324.66,0.049036,2.1976
27.883,3992,-1.7983,-9.5092,15.642,10.084,346.82,9.9349,346.96,1.6408,8.6715,3.3555,45,0.0044109,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.048178,2691044,0,90.743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013006,NaN,NaN,NaN,NaN,6.7539,-10.948,617.06,324.66,0.049584,2.1978
27.933,3991.9,-2.2707,-9.4122,15.456,9.9626,347.25,9.9599,347.39,1.6429,8.5077,3.2655,45,0.0044164,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.047605,2659014,0,88.595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012846,NaN,NaN,NaN,NaN,6.6854,-10.948,617.06,324.66,0.050188,2.1979
27.984,3991.8,-2.7451,-9.3231,15.09,9.8245,347.68,9.9851,347.82,1.6451,8.35,3.0985,45,0.0044219,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.046479,2596156,0,84.455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012711,NaN,NaN,NaN,NaN,6.4168,-10.947,617.07,324.66,0.050893,2.1981
28.036,3991.6,-3.2213,-9.2356,14.798,9.6989,348.1,10.01,348.25,1.6472,8.1974,2.9617,45,0.0044273,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.045579,2545944,0,81.219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012607,NaN,NaN,NaN,NaN,6.1973,-10.946,617.08,324.67,0.051552,2.1982
28.088,3991.4,-3.6969,-9.1361,14.854,9.605,348.52,10.036,348.67,1.6493,8.0431,2.9644,45,0.0044326,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.04575,2555534,0,81.832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012532,NaN,NaN,NaN,NaN,6.3089,-10.945,617.1,324.67,0.052056,2.1983
28.141,3991.2,-4.1732,-9.0457,14.719,9.495,348.94,10.061,349.09,1.6515,7.8912,2.8865,45,0.004438,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.045337,2532487,0,80.361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012477,NaN,NaN,NaN,NaN,6.2107,-10.944,617.11,324.67,0.052659,2.1985
28.194,3991,-4.648,-8.9363,14.942,9.4109,349.36,10.086,349.5,1.6537,7.7345,2.9506,45,0.0044432,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.046022,2570822,0,82.811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012448,NaN,NaN,NaN,NaN,6.4625,-10.943,617.13,324.67,0.05313,2.1986
28.247,3990.7,-5.122,-8.8321,15.044,9.3157,349.77,10.111,349.91,1.6558,7.5755,2.9626,45,0.0044485,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.046335,2588392,0,83.946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012435,NaN,NaN,NaN,NaN,6.5797,-10.941,617.15,324.67,0.053673,2.1988
28.301,3990.4,-5.5938,-8.7119,15.356,9.2336,350.17,10.136,350.32,1.658,7.4099,3.0597,45,0.0044536,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.047296,2642141,0,87.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012442,NaN,NaN,NaN,NaN,6.9076,-10.94,617.17,324.67,0.05415,2.1989
28.356,3990.1,-6.0662,-8.6183,15.276,9.1218,350.57,10.161,350.72,1.6602,7.2462,2.9889,45,0.0044587,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.047051,2628486,0,86.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012463,NaN,NaN,NaN,NaN,6.8119,-10.938,617.19,324.67,0.054814,2.199
28.412,3989.8,-6.5363,-8.4934,15.58,9.0338,350.97,10.186,351.12,1.6625,7.0759,3.0776,45,0.0044637,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.047987,2680910,0,90.048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012509,NaN,NaN,NaN,NaN,7.1116,-10.936,617.22,324.67,0.055347,2.1992
28.468,3989.4,-7.0053,-8.3793,15.727,8.9332,351.36,10.211,351.51,1.6647,6.9027,3.0969,45,0.0044687,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.048441,2706334,0,91.762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012569,NaN,NaN,NaN,NaN,7.2362,-10.933,617.25,324.67,0.055971,2.1993
28.524,3989,-7.4786,-8.3265,15.221,8.7947,351.75,10.236,351.89,1.6669,6.7418,2.8312,45,0.0044736,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.04688,2619250,0,85.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012647,NaN,NaN,NaN,NaN,6.6173,-10.931,617.28,324.67,0.056853,2.1995
28.582,3988.5,-7.9539,-8.2478,15.021,8.6765,352.13,10.262,352.28,1.6692,6.5867,2.6937,45,0.0044785,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.046265,2584990,0,83.713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012765,NaN,NaN,NaN,NaN,6.2922,-10.928,617.31,324.68,0.057627,2.1996
28.641,3988,-8.4314,-8.1745,14.792,8.5598,352.51,10.287,352.66,1.6715,6.4384,2.5393,45,0.0044833,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.045558,2545592,0,81.179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012911,NaN,NaN,NaN,NaN,5.8912,-10.925,617.35,324.68,0.058412,2.1997
28.7,3987.5,-8.908,-8.0543,14.989,8.4504,352.88,10.312,353.03,1.6738,6.2872,2.5569,45,0.0044881,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.046164,2579587,0,83.358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013087,NaN,NaN,NaN,NaN,5.9607,-10.922,617.39,324.68,0.059169,2.1999
28.76,3987,-9.3831,-7.9236,15.251,8.339,353.26,10.337,353.41,1.6762,6.1314,2.5991,45,0.0044928,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.046972,2624895,0,86.309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013278,NaN,NaN,NaN,NaN,6.099,-10.919,617.43,324.68,0.059959,2.2
28.82,3986.4,-9.8571,-7.796,15.465,8.2237,353.62,10.363,353.77,1.6785,5.9724,2.6176,45,0.0044975,9.7939,NaN,NaN,NaN,NaN,26944,0,NaN,NaN,NaN,NaN,NaN,0.047632,2661918,0,88.758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013482,NaN,NaN,NaN,NaN,6.1696,-10.915,617.48,324.68,0.0608,2.2002
