MET,Acc(HI),Acc/Baro(LO),Baro(HI),State
78.920,512,56,466,5
78.940,511,248,466,5
78.960,512,56,466,5
78.980,512,56,466,5
79.000,512,56,466,5
79.020,512,56,466,5
79.040,512,56,466,5
79.060,512,56,466,5
79.080,512,56,466,5
79.100,512,56,466,5
79.120,512,56,466,5
79.140,511,248,466,5
79.160,512,60,467,5
79.180,512,60,467,5
79.200,512,60,467,5
79.220,512,60,467,5
79.240,512,60,467,5
79.260,512,60,467,5
79.280,512,60,467,5
79.300,512,60,467,5
79.320,511,252,467,5
79.340,511,252,467,5
79.360,511,252,467,5
79.380,511,252,467,5
79.400,512,60,467,5
79.420,511,252,467,5
79.440,511,252,467,5
79.460,512,60,467,5
79.480,512,60,467,5
79.500,512,60,467,5
79.520,512,60,467,5
79.540,512,60,467,5
79.560,511,252,467,5
79.580,512,48,468,5
79.600,512,60,467,5
79.620,511,252,467,5
79.640,512,60,467,5
79.660,511,240,468,5
79.680,512,48,468,5
79.700,511,240,468,5
79.720,512,48,468,5
79.740,512,48,468,5
79.760,512,48,468,5
79.780,511,240,468,5
79.800,512,48,468,5
79.820,512,48,468,5
79.840,512,48,468,5
79.860,511,240,468,5
79.880,512,48,468,5
79.900,512,48,468,5
79.920,512,48,468,5
79.940,511,240,468,5
79.960,512,48,468,5
79.980,512,48,468,5
80.000,512,48,468,5
80.020,512,48,468,5
80.040,512,48,468,5
80.060,511,244,469,5
80.080,512,48,468,5
80.100,512,52,469,5
80.120,512,52,469,5
80.140,512,52,469,5
80.160,511,244,469,5
80.180,511,244,469,5
80.200,512,52,469,5
80.220,511,244,469,5
80.240,511,248,470,5
80.260,512,52,469,5
80.280,512,52,469,5
80.300,512,52,469,5
80.320,512,56,470,5
80.340,512,56,470,5
80.360,512,56,470,5
80.380,512,56,470,5
80.400,512,56,470,5
80.420,512,56,470,5
80.440,512,56,470,5
80.460,512,56,470,5
80.480,511,248,470,5
80.500,512,56,470,5
80.520,511,248,470,5
80.540,512,56,470,5
80.560,512,56,470,5
80.580,511,248,470,5
80.600,511,248,470,5
80.620,512,56,470,5
80.640,512,56,470,5
80.660,512,56,470,5
80.680,511,252,471,5
80.700,512,56,470,5
80.720,512,56,470,5
80.740,511,252,471,5
80.760,512,56,470,5
80.780,512,56,470,5
80.800,511,252,471,5
80.820,512,60,471,5
80.840,512,60,471,5
80.860,512,60,471,5
80.880,511,252,471,5
80.900,512,60,471,5
80.920,512,60,471,5
80.940,512,60,471,5
80.960,511,252,471,5
80.980,511,252,471,5
81.000,511,252,471,5
81.020,512,60,471,5
81.040,512,60,471,5
81.060,512,60,471,5
81.080,512,60,471,5
81.100,511,252,471,5
81.120,512,60,471,5
81.140,512,60,471,5
81.160,512,48,472,5
81.180,512,48,472,5
81.200,512,48,472,5
81.220,512,48,472,5
81.240,512,48,472,5
81.260,511,240,472,5
81.280,512,48,472,5
81.300,511,240,472,5
81.320,512,48,472,5
81.340,512,48,472,5
81.360,512,48,472,5
81.380,512,48,472,5
81.400,512,48,472,5
81.420,512,48,472,5
81.440,512,48,472,5
81.460,512,48,472,5
81.480,512,48,472,5
81.500,512,48,472,5
81.520,511,240,472,5
81.540,512,48,472,5
81.560,511,240,472,5
81.580,512,48,472,5
81.600,512,48,472,5
81.620,512,48,472,5
81.640,512,48,472,5
81.660,512,48,472,5
81.680,511,240,472,5
81.700,512,48,472,5
81.720,512,52,473,5
81.740,512,52,473,5
81.760,511,244,473,5
81.780,511,244,473,5
81.800,511,244,473,5
81.820,511,244,473,5
81.840,512,52,473,5
81.860,512,52,473,5
81.880,511,244,473,5
81.900,511,244,473,5
81.920,511,244,473,5
81.940,512,52,473,5
81.960,512,52,473,5
81.980,511,244,473,5
82.000,511,244,473,5
82.020,511,244,473,5
82.040,512,56,474,5
82.060,511,244,473,5
82.080,512,52,473,5
82.100,512,56,474,5
82.120,512,56,474,5
82.140,511,248,474,5
82.160,511,248,474,5
82.180,511,248,474,5
82.200,512,56,474,5
82.220,512,56,474,5
82.240,511,248,474,5
82.260,511,248,474,5
82.280,512,60,475,5
82.300,512,56,474,5
82.320,511,248,474,5
82.340,511,248,474,5
82.360,511,248,474,5
82.380,512,60,475,5
82.400,512,60,475,5
82.420,512,60,475,5
82.440,511,252,475,5
82.460,512,60,475,5
82.480,511,252,475,5
82.500,512,60,475,5
82.520,512,60,475,5
82.540,512,60,475,5
82.560,512,60,475,5
82.580,512,60,475,5
82.600,512,60,475,5
82.620,512,60,475,5
82.640,512,48,476,5
82.660,512,60,475,5
82.680,512,60,475,5
82.700,512,60,475,5
82.720,512,60,475,5
82.740,512,60,475,5
82.760,512,60,475,5
82.780,512,60,475,5
82.800,512,48,476,5
82.820,512,48,476,5
82.840,511,240,476,5
82.860,511,240,476,5
82.880,512,48,476,5
82.900,512,48,476,5
82.920,512,48,476,5
82.940,512,48,476,5
82.960,511,240,476,5
82.980,511,240,476,5
83.000,512,48,476,5
83.020,512,48,476,5
83.040,512,48,476,5
83.060,512,48,476,5
83.080,512,48,476,5
83.100,512,48,476,5
83.120,512,48,476,5
83.140,512,48,476,5
83.160,512,48,476,5
83.180,512,48,476,5
83.200,512,48,476,5
83.220,512,48,476,5
83.240,512,48,476,5
83.260,512,52,477,5
83.280,512,48,476,5
83.300,512,48,476,5
83.320,512,52,477,5
83.340,512,52,477,5
83.360,512,52,477,5
83.380,512,52,477,5
83.400,513,116,477,5
83.420,512,52,477,5
83.440,512,52,477,5
83.460,512,52,477,5
83.480,512,52,477,5
83.500,512,52,477,5
83.520,512,52,477,5
83.540,512,52,477,5
83.560,512,52,477,5
83.580,512,52,477,5
83.600,512,52,477,5
83.620,512,56,478,5
83.640,513,120,478,5
83.660,512,56,478,5
83.680,512,56,478,5
83.700,512,56,478,5
83.720,512,56,478,5
83.740,512,56,478,5
83.760,512,56,478,5
83.780,512,56,478,5
83.800,513,120,478,5
83.820,512,56,478,5
83.840,512,56,478,5
83.860,512,56,478,5
83.880,512,56,478,5
83.900,512,56,478,5
83.920,512,56,478,5
83.940,512,56,478,5
83.960,512,56,478,5
83.980,512,60,479,5
84.000,512,56,478,5
84.020,512,56,478,5
84.040,511,252,479,5
84.060,512,60,479,5
84.080,512,60,479,5
84.100,512,60,479,5
84.120,512,60,479,5
84.140,512,60,479,5
84.160,511,252,479,5
84.180,511,252,479,5
84.200,512,60,479,5
84.220,511,252,479,5
84.240,512,48,480,5
84.260,512,60,479,5
84.280,512,60,479,5
84.300,512,60,479,5
84.320,512,48,480,5
84.340,511,252,479,5
84.360,512,60,479,5
84.380,512,60,479,5
84.400,511,240,480,5
84.420,511,240,480,5
84.440,512,48,480,5
84.460,512,48,480,5
84.480,512,48,480,5
84.500,512,48,480,5
84.520,512,48,480,5
84.540,512,48,480,5
84.560,512,48,480,5
84.580,511,240,480,5
84.600,512,48,480,5
84.620,512,48,480,5
84.640,512,48,480,5
84.660,512,48,480,5
84.680,512,48,480,5
84.700,512,48,480,5
84.720,512,48,480,5
84.740,512,48,480,5
84.760,511,240,480,5
84.780,511,240,480,5
84.800,512,48,480,5
84.820,512,48,480,5
84.840,511,240,480,5
84.860,512,48,480,5
84.880,512,48,480,5
84.900,511,244,481,5
84.920,512,52,481,5
84.940,512,52,481,5
84.960,511,244,481,5
84.980,512,52,481,5
85.000,512,52,481,5
85.020,511,244,481,5
85.040,512,52,481,5
85.060,512,52,481,5
85.080,512,52,481,5
85.100,511,244,481,5
85.120,512,52,481,5
85.140,512,52,481,5
85.160,512,52,481,5
85.180,512,52,481,5
85.200,512,52,481,5
85.220,512,52,481,5
85.240,512,52,481,5
85.260,511,248,482,5
85.280,512,52,481,5
85.300,512,56,482,5
85.320,512,56,482,5
85.340,512,56,482,5
85.360,511,248,482,5
85.380,512,56,482,5
85.400,512,56,482,5
85.420,512,56,482,5
85.440,511,248,482,5
85.460,512,56,482,5
85.480,512,56,482,5
85.500,512,56,482,5
85.520,512,56,482,5
85.540,511,248,482,5
85.560,511,248,482,5
85.580,512,56,482,5
85.600,512,60,483,5
85.620,511,252,483,5
85.640,512,60,483,5
85.660,511,252,483,5
85.680,512,60,483,5
85.700,512,60,483,5
85.720,512,60,483,5
85.740,512,60,483,5
85.760,512,60,483,5
85.780,511,252,483,5
85.800,512,60,483,5
85.820,512,60,483,5
85.840,512,60,483,5
85.860,512,60,483,5
85.880,512,60,483,5
85.900,512,60,483,5
85.920,512,60,483,5
85.940,512,60,483,5
85.960,512,60,483,5
85.980,512,60,483,5
86.000,512,60,483,5
86.020,512,60,483,5
86.040,512,48,484,5
86.060,512,60,483,5
86.080,512,60,483,5
86.100,512,60,483,5
86.120,511,240,484,5
86.140,512,48,484,5
86.160,512,48,484,5
86.180,511,240,484,5
86.200,512,48,484,5
86.220,512,48,484,5
86.240,512,48,484,5
86.260,511,240,484,5
86.280,511,240,484,5
86.300,512,48,484,5
86.320,512,48,484,5
86.340,512,48,484,5
86.360,511,240,484,5
86.380,511,240,484,5
86.400,511,240,484,5
86.420,512,52,485,5
86.440,512,48,484,5
86.460,512,48,484,5
86.480,512,52,485,5
86.500,512,48,484,5
86.520,512,48,484,5
86.540,512,52,485,5
86.560,512,52,485,5
86.580,512,52,485,5
86.600,512,52,485,5
86.620,512,52,485,5
86.640,512,52,485,5
86.660,511,244,485,5
86.680,512,52,485,5
86.700,512,52,485,5
86.720,512,52,485,5
86.740,512,52,485,5
86.760,512,52,485,5
86.780,512,52,485,5
86.800,512,52,485,5
86.820,512,56,486,5
86.840,512,56,486,5
86.860,512,56,486,5
86.880,512,56,486,5
86.900,513,120,486,5
86.920,512,56,486,5
86.940,512,56,486,5
86.960,512,56,486,5
86.980,512,56,486,5
87.000,512,56,486,5
87.020,512,56,486,5
87.040,512,56,486,5
87.060,512,56,486,5
87.080,512,56,486,5
87.100,512,56,486,5
87.120,512,56,486,5
87.140,512,56,486,5
87.160,512,56,486,5
87.180,512,60,487,5
87.200,512,56,486,5
87.220,512,60,487,5
87.240,512,60,487,5
87.260,512,60,487,5
87.280,512,60,487,5
87.300,512,60,487,5
87.320,512,60,487,5
87.340,512,60,487,5
87.360,512,60,487,5
87.380,512,60,487,5
87.400,511,252,487,5
87.420,512,60,487,5
87.440,512,60,487,5
87.460,512,60,487,5
87.480,511,252,487,5
87.500,511,252,487,5
87.520,512,60,487,5
87.540,511,252,487,5
87.560,512,48,488,5
87.580,511,252,487,5
87.600,511,240,488,5
87.620,512,60,487,5
87.640,512,48,488,5
87.660,512,60,487,5
87.680,511,252,487,5
87.700,512,60,487,5
87.720,512,60,487,5
87.740,512,60,487,5
87.760,512,48,488,5
87.780,511,240,488,5
87.800,511,240,488,5
87.820,512,48,488,5
87.840,512,48,488,5
87.860,512,48,488,5
87.880,512,48,488,5
87.900,511,240,488,5
87.920,512,48,488,5
87.940,511,240,488,5
87.960,512,48,488,5
87.980,511,240,488,5
88.000,511,240,488,5
88.020,512,48,488,5
88.040,512,48,488,5
88.060,512,48,488,5
88.080,512,48,488,5
88.100,512,52,489,5
88.120,512,52,489,5
88.140,512,52,489,5
88.160,512,52,489,5
88.180,512,52,489,5
88.200,512,52,489,5
88.220,512,52,489,5
88.240,512,52,489,5
88.260,512,52,489,5
88.280,512,52,489,5
88.300,511,244,489,5
88.320,512,52,489,5
88.340,512,52,489,5
88.360,512,52,489,5
88.380,512,52,489,5
88.400,512,56,490,5
88.420,511,248,490,5
88.440,512,52,489,5
88.460,512,52,489,5
88.480,512,52,489,5
88.500,512,52,489,5
88.520,511,244,489,5
88.540,512,56,490,5
88.560,511,248,490,5
88.580,511,248,490,5
88.600,511,248,490,5
88.620,512,56,490,5
88.640,511,248,490,5
88.660,512,56,490,5
88.680,512,56,490,5
88.700,512,56,490,5
88.720,512,60,491,5
88.740,512,56,490,5
88.760,512,60,491,5
88.780,512,60,491,5
88.800,512,60,491,5
88.820,512,60,491,5
88.840,512,60,491,5
88.860,512,60,491,5
88.880,512,60,491,5
88.900,512,60,491,5
88.920,511,252,491,5
88.940,511,252,491,5
88.960,512,60,491,5
88.980,511,252,491,5
89.000,511,252,491,5
89.020,511,252,491,5
89.040,512,60,491,5
89.060,512,60,491,5
89.080,512,60,491,5
89.100,511,252,491,5
89.120,511,252,491,5
89.140,511,252,491,5
89.160,512,60,491,5
89.180,511,240,492,5
89.200,512,48,492,5
89.220,511,240,492,5
89.240,512,48,492,5
89.260,512,48,492,5
89.280,512,48,492,5
89.300,512,48,492,5
89.320,511,240,492,5
89.340,511,240,492,5
89.360,512,48,492,5
89.380,511,240,492,5
89.400,512,48,492,5
89.420,511,240,492,5
89.440,512,48,492,5
89.460,512,48,492,5
89.480,512,48,492,5
89.500,512,48,492,5
89.520,512,48,492,5
89.540,512,48,492,5
89.560,512,48,492,5
89.580,512,48,492,5
89.600,512,48,492,5
89.620,511,240,492,5
89.640,512,48,492,5
89.660,512,48,492,5
89.680,512,52,493,5
89.700,512,52,493,5
89.720,512,52,493,5
89.740,512,52,493,5
89.760,512,52,493,5
89.780,512,52,493,5
89.800,511,244,493,5
89.820,511,244,493,5
89.840,512,52,493,5
89.860,511,244,493,5
89.880,511,244,493,5
89.900,511,244,493,5
89.920,512,52,493,5
89.940,511,244,493,5
89.960,512,52,493,5
89.980,511,244,493,5
90.000,512,56,494,5
90.020,512,56,494,5
90.040,512,56,494,5
90.060,512,56,494,5
90.080,511,248,494,5
90.100,512,56,494,5
90.120,511,248,494,5
90.140,511,248,494,5
90.160,511,248,494,5
90.180,511,248,494,5
90.200,511,248,494,5
90.220,512,56,494,5
90.240,512,56,494,5
90.260,511,248,494,5
90.280,511,248,494,5
90.300,511,248,494,5
90.320,512,56,494,5
90.340,512,56,494,5
90.360,511,248,494,5
90.380,511,248,494,5
90.400,511,248,494,5
90.420,512,60,495,5
90.440,512,60,495,5
90.460,512,60,495,5
90.480,512,60,495,5
90.500,512,60,495,5
90.520,511,252,495,5
90.540,511,252,495,5
90.560,512,60,495,5
90.580,512,60,495,5
90.600,512,60,495,5
90.620,511,252,495,5
90.640,512,60,495,5
90.660,512,60,495,5
90.680,512,60,495,5
90.700,511,252,495,5
90.720,512,60,495,5
90.740,511,240,496,5
90.760,512,48,496,5
90.780,511,252,495,5
90.800,512,48,496,5
90.820,512,60,495,5
90.840,512,48,496,5
90.860,511,240,496,5
90.880,511,240,496,5
90.900,511,240,496,5
90.920,512,48,496,5
90.940,512,48,496,5
90.960,511,240,496,5
90.980,512,48,496,5
91.000,512,48,496,5
91.020,512,48,496,5
91.040,511,240,496,5
91.060,511,240,496,5
91.080,512,48,496,5
91.100,512,48,496,5
91.120,512,48,496,5
91.140,512,48,496,5
91.160,512,48,496,5
91.180,511,240,496,5
91.200,511,240,496,5
91.220,511,240,496,5
91.240,512,48,496,5
91.260,511,240,496,5
91.280,512,52,497,5
91.300,512,48,496,5
91.320,511,244,497,5
91.340,511,244,497,5
91.360,511,244,497,5
91.380,512,52,497,5
91.400,511,244,497,5
91.420,512,52,497,5
91.440,512,52,497,5
91.460,511,244,497,5
91.480,512,52,497,5
91.500,512,52,497,5
91.520,511,244,497,5
91.540,511,244,497,5
91.560,511,244,497,5
91.580,512,52,497,5
91.600,512,52,497,5
91.620,512,52,497,5
91.640,511,244,497,5
91.660,512,56,498,5
91.680,512,56,498,5
91.700,512,52,497,5
91.720,512,56,498,5
91.740,512,56,498,5
91.760,512,56,498,5
91.780,511,248,498,5
91.800,512,56,498,5
91.820,512,56,498,5
91.840,512,56,498,5
91.860,511,252,499,5
91.880,512,56,498,5
91.900,512,56,498,5
91.920,511,248,498,5
91.940,512,56,498,5
91.960,511,248,498,5
91.980,511,248,498,5
92.000,512,60,499,5
92.020,512,60,499,5
92.040,512,60,499,5
92.060,512,60,499,5
92.080,512,60,499,5
92.100,512,60,499,5
92.120,512,60,499,5
92.140,512,60,499,5
92.160,512,60,499,5
92.180,512,60,499,5
92.200,512,60,499,5
92.220,512,60,499,5
92.240,511,252,499,5
92.260,512,60,499,5
92.280,512,60,499,5
92.300,512,60,499,5
92.320,512,60,499,5
92.340,512,60,499,5
92.360,511,252,499,5
92.380,512,60,499,5
92.400,512,60,499,5
92.420,512,60,499,5
92.440,512,60,499,5
92.460,511,252,499,5
92.480,511,240,500,5
92.500,512,48,500,5
92.520,512,48,500,5
92.540,511,240,500,5
92.560,512,48,500,5
92.580,511,240,500,5
92.600,511,240,500,5
92.620,512,48,500,5
92.640,512,48,500,5
92.660,512,48,500,5
92.680,512,48,500,5
92.700,512,48,500,5
92.720,512,48,500,5
92.740,512,48,500,5
92.760,511,240,500,5
92.780,512,48,500,5
92.800,512,48,500,5
92.820,512,48,500,5
92.840,511,240,500,5
92.860,512,52,501,5
92.880,511,244,501,5
92.900,512,52,501,5
92.920,511,244,501,5
92.940,511,244,501,5
92.960,512,52,501,5
92.980,511,244,501,5
93.000,511,244,501,5
93.020,512,52,501,5
93.040,512,52,501,5
93.060,511,248,502,5
93.080,512,52,501,5
93.100,512,52,501,5
93.120,512,52,501,5
93.140,511,244,501,5
93.160,512,56,502,5
93.180,512,56,502,5
93.200,512,56,502,5
93.220,512,56,502,5
93.240,512,56,502,5
93.260,512,56,502,5
93.280,512,56,502,5
93.300,512,56,502,5
93.320,511,248,502,5
93.340,512,56,502,5
93.360,512,56,502,5
93.380,512,56,502,5
93.400,512,56,502,5
93.420,512,56,502,5
93.440,511,248,502,5
93.460,511,248,502,5
93.480,512,56,502,5
93.500,512,56,502,5
93.520,512,56,502,5
93.540,512,56,502,5
93.560,512,56,502,5
93.580,512,60,503,5
93.600,511,252,503,5
93.620,512,60,503,5
93.640,512,60,503,5
93.660,512,60,503,5
93.680,511,252,503,5
93.700,511,252,503,5
93.720,511,252,503,5
93.740,512,60,503,5
93.760,512,60,503,5
93.780,512,60,503,5
93.800,512,60,503,5
93.820,511,240,504,5
93.840,512,60,503,5
93.860,512,60,503,5
93.880,512,60,503,5
93.900,512,60,503,5
93.920,512,60,503,5
93.940,512,60,503,5
93.960,512,48,504,5
93.980,512,48,504,5
94.000,512,48,504,5
94.020,511,240,504,5
94.040,512,48,504,5
94.060,512,48,504,5
94.080,512,48,504,5
94.100,512,48,504,5
94.120,512,48,504,5
94.140,512,48,504,5
94.160,512,48,504,5
94.180,512,48,504,5
94.200,512,48,504,5
94.220,512,48,504,5
94.240,512,48,504,5
94.260,512,48,504,5
94.280,512,48,504,5
94.300,512,48,504,5
94.320,512,48,504,5
94.340,512,48,504,5
94.360,511,240,504,5
94.380,512,52,505,5
94.400,512,52,505,5
94.420,512,52,505,5
94.440,512,52,505,5
94.460,512,52,505,5
94.480,512,52,505,5
94.500,512,52,505,5
94.520,511,244,505,5
94.540,512,52,505,5
94.560,512,52,505,5
94.580,512,52,505,5
94.600,512,52,505,5
94.620,512,52,505,5
94.640,512,52,505,5
94.660,511,244,505,5
94.680,512,52,505,5
94.700,512,52,505,5
94.720,512,52,505,5
94.740,512,56,506,5
94.760,512,52,505,5
94.780,512,52,505,5
94.800,512,52,505,5
94.820,512,52,505,5
94.840,512,52,505,5
94.860,512,56,506,5
94.880,512,56,506,5
94.900,512,56,506,5
94.920,512,56,506,5
94.940,512,56,506,5
94.960,512,56,506,5
94.980,512,56,506,5
95.000,512,56,506,5
95.020,512,56,506,5
95.040,512,56,506,5
95.060,512,56,506,5
95.080,512,56,506,5
95.100,512,56,506,5
95.120,512,60,507,5
95.140,512,60,507,5
95.160,512,60,507,5
95.180,512,60,507,5
95.200,512,60,507,5
95.220,512,60,507,5
95.240,512,60,507,5
95.260,512,60,507,5
95.280,512,60,507,5
95.300,512,60,507,5
95.320,512,60,507,5
95.340,512,60,507,5
95.360,512,60,507,5
95.380,512,60,507,5
95.400,512,60,507,5
95.420,511,252,507,5
95.440,512,60,507,5
95.460,512,60,507,5
95.480,512,60,507,5
95.500,512,60,507,5
95.520,512,48,508,5
95.540,512,48,508,5
95.560,512,48,508,5
95.580,512,48,508,5
95.600,512,48,508,5
95.620,512,48,508,5
95.640,512,48,508,5
95.660,512,48,508,5
95.680,511,240,508,5
95.700,512,48,508,5
95.720,512,48,508,5
95.740,512,48,508,5
95.760,512,48,508,5
95.780,512,48,508,5
95.800,512,48,508,5
95.820,512,48,508,5
95.840,512,48,508,5
95.860,512,48,508,5
95.880,511,240,508,5
95.900,511,240,508,5
95.920,512,52,509,5
95.940,512,48,508,5
95.960,512,48,508,5
95.980,512,52,509,5
96.000,512,52,509,5
96.020,512,52,509,5
96.040,512,52,509,5
96.060,512,52,509,5
96.080,512,52,509,5
96.100,512,52,509,5
96.120,512,52,509,5
96.140,512,52,509,5
96.160,512,52,509,5
96.180,512,52,509,5
96.200,512,52,509,5
96.220,512,56,510,5
96.240,512,52,509,5
96.260,511,244,509,5
96.280,512,56,510,5
96.300,512,52,509,5
96.320,512,56,510,5
96.340,512,56,510,5
96.360,512,56,510,5
96.380,512,56,510,5
96.400,512,56,510,5
96.420,511,248,510,5
96.440,512,56,510,5
96.460,512,56,510,5
96.480,512,56,510,5
96.500,512,56,510,5
96.520,512,56,510,5
96.540,512,56,510,5
96.560,512,56,510,5
96.580,512,56,510,5
96.600,512,56,510,5
96.620,512,60,511,5
96.640,512,56,510,5
96.660,512,56,510,5
96.680,511,248,510,5
96.700,512,60,511,5
96.720,512,56,510,5
96.740,512,60,511,5
96.760,511,252,511,5
96.780,512,60,511,5
96.800,512,60,511,5
96.820,512,60,511,5
96.840,512,60,511,5
96.860,512,60,511,5
96.880,512,60,511,5
96.900,512,60,511,5
96.920,512,60,511,5
96.940,512,60,511,5
96.960,512,60,511,5
96.980,511,252,511,5
97.000,512,60,511,5
97.020,512,60,511,5
97.040,512,60,511,5
97.060,511,252,511,5
97.080,511,252,511,5
97.100,512,60,511,5
97.120,512,48,512,5
97.140,512,48,512,5
97.160,512,48,512,5
97.180,512,48,512,5
97.200,512,48,512,5
97.220,512,48,512,5
97.240,512,48,512,5
97.260,512,48,512,5
97.280,512,48,512,5
97.300,512,48,512,5
97.320,511,240,512,5
97.340,511,240,512,5
97.360,512,48,512,5
97.380,512,48,512,5
97.400,512,48,512,5
97.420,511,240,512,5
97.440,512,48,512,5
97.460,512,48,512,5
97.480,512,48,512,5
97.500,511,240,512,5
97.520,512,48,512,5
97.540,512,48,512,5
97.560,512,48,512,5
97.580,512,52,513,5
97.600,512,52,513,5
97.620,512,52,513,5
97.640,512,52,513,5
97.660,512,52,513,5
97.680,512,52,513,5
97.700,512,52,513,5
97.720,511,244,513,5
97.740,511,244,513,5
97.760,512,52,513,5
97.780,512,52,513,5
97.800,511,244,513,5
97.820,511,244,513,5
97.840,512,52,513,5
97.860,512,52,513,5
97.880,511,244,513,5
97.900,512,52,513,5
97.920,512,52,513,5
97.940,512,52,513,5
97.960,512,52,513,5
97.980,512,56,514,5
98.000,512,52,513,5
98.020,512,56,514,5
98.040,511,248,514,5
98.060,511,248,514,5
98.080,511,248,514,5
98.100,511,248,514,5
98.120,512,56,514,5
98.140,511,248,514,5
98.160,512,56,514,5
98.180,511,248,514,5
98.200,512,56,514,5
98.220,512,56,514,5
98.240,512,56,514,5
98.260,511,248,514,5
98.280,512,60,515,5
98.300,511,252,515,5
98.320,511,252,515,5
98.340,511,252,515,5
98.360,512,60,515,5
98.380,512,60,515,5
98.400,512,60,515,5
98.420,512,60,515,5
98.440,511,252,515,5
98.460,511,252,515,5
98.480,512,60,515,5
98.500,511,252,515,5
98.520,512,60,515,5
98.540,512,60,515,5
98.560,512,60,515,5
98.580,511,252,515,5
98.600,512,60,515,5
98.620,512,60,515,5
98.640,512,60,515,5
98.660,512,60,515,5
98.680,512,60,515,5
98.700,512,60,515,5
98.720,512,60,515,5
98.740,512,60,515,5
98.760,511,252,515,5
98.780,512,60,515,5
98.800,511,240,516,5
98.820,512,48,516,5
98.840,512,48,516,5
98.860,511,240,516,5
98.880,511,240,516,5
98.900,511,240,516,5
98.920,511,240,516,5
98.940,512,48,516,5
98.960,511,240,516,5
98.980,511,240,516,5
99.000,512,48,516,5
99.020,511,240,516,5
99.040,511,240,516,5
99.060,511,240,516,5
99.080,512,48,516,5
99.100,511,240,516,5
99.120,511,240,516,5
99.140,512,52,517,5
99.160,512,48,516,5
99.180,512,48,516,5
99.200,512,48,516,5
99.220,511,244,517,5
99.240,512,52,517,5
99.260,512,52,517,5
99.280,512,52,517,5
99.300,511,248,518,5
99.320,512,52,517,5
99.340,511,244,517,5
99.360,511,244,517,5
99.380,512,52,517,5
99.400,511,244,517,5
99.420,511,244,517,5
99.440,511,244,517,5
99.460,512,56,518,5
99.480,511,248,518,5
99.500,511,248,518,5
99.520,511,248,518,5
99.540,511,248,518,5
99.560,512,56,518,5
99.580,511,248,518,5
99.600,511,248,518,5
99.620,511,248,518,5
99.640,512,56,518,5
99.660,512,56,518,5
99.680,511,248,518,5
99.700,512,56,518,5
99.720,511,248,518,5
99.740,512,56,518,5
99.760,512,56,518,5
99.780,512,56,518,5
99.800,511,248,518,5
99.820,512,56,518,5
99.840,511,252,519,5
99.860,512,60,519,5
99.880,512,60,519,5
99.900,511,252,519,5
99.920,512,60,519,5
99.940,512,60,519,5
99.960,512,60,519,5
99.980,511,252,519,5
100.000,511,252,519,5
100.020,512,60,519,5
100.040,512,60,519,5
100.060,512,60,519,5
100.080,511,252,519,5
100.100,512,60,519,5
100.120,512,60,519,5
100.140,512,60,519,5
100.160,511,252,519,5
100.180,512,60,519,5
100.200,511,252,519,5
100.220,512,60,519,5
100.240,512,60,519,5
100.260,511,240,520,5
100.280,512,60,519,5
100.300,512,60,519,5
100.320,512,48,520,5
100.340,512,48,520,5
100.360,512,48,520,5
100.380,512,48,520,5
100.400,512,48,520,5
100.420,512,48,520,5
100.440,512,48,520,5
100.460,512,48,520,5
100.480,512,48,520,5
100.500,512,48,520,5
100.520,512,48,520,5
100.540,512,48,520,5
100.560,512,48,520,5
100.580,512,48,520,5
100.600,512,48,520,5
100.620,512,48,520,5
100.640,512,48,520,5
100.660,512,48,520,5
100.680,512,52,521,5
100.700,512,48,520,5
100.720,512,52,521,5
100.740,512,52,521,5
100.760,512,52,521,5
100.780,511,244,521,5
100.800,512,52,521,5
100.820,512,52,521,5
100.840,512,52,521,5
100.860,511,244,521,5
100.880,511,244,521,5
100.900,512,52,521,5
100.920,512,52,521,5
100.940,512,52,521,5
100.960,512,52,521,5
100.980,512,52,521,5
101.000,511,244,521,5
101.020,512,52,521,5
101.040,512,52,521,5
101.060,512,52,521,5
101.080,512,56,522,5
101.100,512,56,522,5
101.120,512,56,522,5
101.140,512,56,522,5
101.160,512,56,522,5
101.180,512,56,522,5
101.200,512,56,522,5
101.220,512,56,522,5
101.240,512,56,522,5
101.260,512,56,522,5
101.280,512,56,522,5
101.300,512,56,522,5
101.320,512,56,522,5
101.340,512,56,522,5
101.360,512,56,522,5
101.380,512,60,523,5
101.400,511,248,522,5
101.420,512,60,523,5
101.440,512,60,523,5
101.460,512,60,523,5
101.480,512,60,523,5
101.500,512,60,523,5
101.520,512,60,523,5
101.540,512,60,523,5
101.560,512,60,523,5
101.580,513,124,523,5
101.600,512,60,523,5
101.620,512,60,523,5
101.640,512,60,523,5
101.660,512,60,523,5
101.680,512,60,523,5
101.700,512,60,523,5
101.720,512,48,524,5
101.740,512,60,523,5
101.760,512,48,524,5
101.780,511,252,523,5
101.800,512,48,524,5
101.820,511,240,524,5
101.840,512,48,524,5
101.860,512,48,524,5
101.880,512,48,524,5
101.900,512,48,524,5
101.920,512,48,524,5
101.940,512,48,524,5
101.960,512,48,524,5
101.980,512,48,524,5
102.000,512,48,524,5
102.020,512,48,524,5
102.040,512,48,524,5
102.060,512,48,524,5
102.080,512,48,524,5
102.100,512,48,524,5
102.120,512,48,524,5
102.140,512,48,524,5
102.160,512,48,524,5
102.180,512,48,524,5
